sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,True,True,"The title text 'Qui détient le droit d' auteur ?' is broken into two misaligned lines. The first part 'Qui détient le droit d'' is left-aligned, while the second part 'auteur ?' is shifted significantly to the right, breaking the visual flow of the title.","```json
{
  ""present"": true,
  ""evidence_element"": ""The title text 'Qui détient le droit d' auteur ?' is broken into two misaligned lines. The first part 'Qui détient le droit d'' is left-aligned, while the second part 'auteur ?' is shifted significantly to the right, breaking the visual flow of the"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,True,True,shp196 (collectingMunicipality),"{
""present"": true,
""evidence_element"": ""shp196 (collectingMunicipality)"",
""evidence_region"": ""center"",
""fix"": ""Align the vertical position (y=425.71) of shp196 to match the baseline of its peer elements in the same row (y=434.95)."",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,The 'specimenCount' button (blue) is vertically misaligned with the 'specimenCode' button (light blue) and the 'collectingCountry' button (orange) in the top row of the legend.,"```json
{
""present"": true,
""evidence_element"": ""The 'specimenCount' button (blue) is vertically misaligned with the 'specimenCode' button (light blue) and the 'collectingCountry' button (orange) in the top row of the legend."",
""evidence_region"": ""bottom-left"",
""fix"": ""Vertically align the 'specimenC"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,"The 'specimenCode' button (light blue) is horizontally offset to the right relative to the 'specimenCount' button (dark blue) in the same row, breaking the left alignment of the button grid.","```json
{
""present"": true,
""evidence_element"": ""The 'specimenCode' button (light blue) is horizontally offset to the right relative to the 'specimenCount' button (dark blue) in the same row, breaking the left alignment of the button grid."",
""evidence_region"": ""bottom-left"",
""fix"": ""Align the left ed"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp196 (collectingMunicipality),"{
""present"": true,
""evidence_element"": ""shp196 (collectingMunicipality)"",
""evidence_region"": ""center"",
""fix"": ""Align the vertical position (y=425.71) of shp196 to match the baseline of its peer elements in the same row (y=434.95)."",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,True,True,"The 'collectingMunicipality' button (shp196) is vertically misaligned relative to the 'specimenCount', 'specimenCode', 'collectingCountry', and 'collectingRegion' buttons in the row above it.","{
""present"": true,
""evidence_element"": ""The 'collectingMunicipality' button (shp196) is vertically misaligned relative to the 'specimenCount', 'specimenCode', 'collectingCountry', and 'collectingRegion' buttons in the row above it."",
""evidence_region"": ""center"",
""fix"": ""Vertically align the 'collect"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,The text block describing the 'Primary efficacy endpoint' (starting with 'Tobit regression results...'),"```json
{
  ""present"": true,
  ""evidence_element"": ""The text block describing the 'Primary efficacy endpoint' (starting with 'Tobit regression results...')"",
  ""evidence_region"": ""top"",
  ""fix"": ""Align the left edge of the 'Primary efficacy endpoint' text block with the left edge of the main title a"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,The text block describing the 'Primary efficacy endpoint' (starting with 'Tobit regression results...'),"```json
{
  ""present"": true,
  ""evidence_element"": ""The text block describing the 'Primary efficacy endpoint' (starting with 'Tobit regression results...')"",
  ""evidence_region"": ""top"",
  ""fix"": ""Align the left edge of the 'Primary efficacy endpoint' text block with the left edge of the main title a"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,The text block 'forms)' which is the continuation of the definition for 'DATA' is misaligned. It is indented significantly to the left compared to the line above it ('...e.g. consent and copyright') and the subsequent list items.,"```json
{
  ""present"": true,
  ""evidence_element"": ""The text block 'forms)' which is the continuation of the definition for 'DATA' is misaligned. It is indented significantly to the left compared to the line above it ('...e.g. consent and copyright') and the subsequent list items."",
  ""evidence_regi"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"The text block 'Data, selective/misleading reporting/interpretation' and its description, which is circled in blue, is indented significantly further to the right than the other list items in the 'DATA' section (e.g., 'Data fabrication', 'Data falsification').","```json
{
  ""present"": true,
  ""evidence_element"": ""The text block 'Data, selective/misleading reporting/interpretation' and its description, which is circled in blue, is indented significantly further to the right than the other list items in the 'DATA' section (e.g., 'Data fabrication', 'Data fals"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"The text 'Inledning' is vertically misaligned relative to the other list items, appearing significantly higher than the baseline of the subsequent items.","```json
{
  ""present"": true,
  ""evidence_element"": ""The text 'Inledning' is vertically misaligned relative to the other list items, appearing significantly higher than the baseline of the subsequent items."",
  ""evidence_region"": ""left"",
  ""fix"": ""Move the text 'Inledning' down to align its baseline "
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,"The text 'Inledning' is vertically misaligned relative to the other list items, appearing significantly higher than the baseline of the subsequent items.","```json
{
  ""present"": true,
  ""evidence_element"": ""The text 'Inledning' is vertically misaligned relative to the other list items, appearing significantly higher than the baseline of the subsequent items."",
  ""evidence_region"": ""left"",
  ""fix"": ""Move the text 'Inledning' down to align its baseline "
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s13__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s13__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s13__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s13__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s13__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s13__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s27__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s27__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s27__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s27__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp8,"{
""present"": true,
""evidence_element"": ""shp8"",
""evidence_region"": ""right"",
""fix"": ""Reduce the width of shp8 from 813.96 to 778.14 to align its right edge with the other body text elements (shp5, shp6, shp7, shp9)."",
""confidence"": 0.95
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s27__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,True,True,shp7 (text: 'Syngenta certified operators'),"{
""present"": true,
""evidence_element"": ""shp7 (text: 'Syngenta certified operators')"",
""evidence_region"": ""left"",
""fix"": ""Adjust the left x-coordinate of shp7 from 148.1 to 166.1 to align with the other body text elements (shp5, shp6, shp8, shp9)."",
""confidence"": 0.95
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s27__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,True,True,The text block 'Syngenta certified operators' (shp7) is visibly shifted to the left compared to the other text blocks.,"```json
{
""present"": true,
""evidence_element"": ""The text block 'Syngenta certified operators' (shp7) is visibly shifted to the left compared to the other text blocks."",
""evidence_region"": ""left"",
""fix"": ""Align the 'Syngenta certified operators' text block to the right to match the starting x-coordin"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,The text line for item 10 ('10.Université Paris Est Créteil val de Marine (FR)'),"```json
{
  ""present"": true,
  ""evidence_element"": ""The text line for item 10 ('10.Université Paris Est Créteil val de Marine (FR)')"",
  ""evidence_region"": ""bottom-left"",
  ""fix"": ""Add a space after the number '10' to align the text start with the other list items."",
  ""confidence"": 1.0
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"The text line for item 10 ('10.Université Paris Est Créteil val de Marine (FR)') is misaligned because it is missing the space after the period, causing it to be offset to the left compared to the other list items.","```json
{
  ""present"": true,
  ""evidence_element"": ""The text line for item 10 ('10.Université Paris Est Créteil val de Marine (FR)') is misaligned because it is missing the space after the period, causing it to be offset to the left compared to the other list items."",
  ""evidence_region"": ""bottom-le"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,False,The text block 'Through a dedicated Global Public Health (GPH)...' on the left blue panel,"```json
{
  ""present"": true,
  ""evidence_element"": ""The text block 'Through a dedicated Global Public Health (GPH)...' on the left blue panel"",
  ""evidence_region"": ""left"",
  ""fix"": ""Reposition the text block to the right to prevent it from overlapping with the 'Global Public Health (GPH)' title tex"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,False,The text block 'Through a dedicated Global Public Health (GPH)...' on the left blue panel,"```json
{
  ""present"": true,
  ""evidence_element"": ""The text block 'Through a dedicated Global Public Health (GPH)...' on the left blue panel"",
  ""evidence_region"": ""left"",
  ""fix"": ""Reposition the text block to the right to prevent it from overlapping with the 'Global Public Health' title text."",
 "
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"The 'Outputs' section (containing the 'doi' logo and icons) is vertically misaligned relative to the 'Organizations' section (containing the 'ROR' logo) and the 'Projects' section above it. While the 'Organizations' and 'Projects' sections align to a consistent vertical baseline, the 'Outputs' section is shifted significantly lower.","```json
{
  ""present"": true,
  ""evidence_element"": ""The 'Outputs' section (containing the 'doi' logo and icons) is vertically misaligned relative to the 'Organizations' section (containing the 'ROR' logo) and the 'Projects' section above it. While the 'Organizations' and 'Projects' sections align to"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s2__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,"The 'Outputs' section (containing the 'doi' logo and icons) is vertically misaligned relative to the 'Organizations' section (containing the 'ROR' logo) and the 'Projects' section above it. While the 'Organizations' and 'Projects' sections align to a consistent vertical baseline, the 'Outputs' section is shifted significantly higher.","```json
{
""present"": true,
""evidence_element"": ""The 'Outputs' section (containing the 'doi' logo and icons) is vertically misaligned relative to the 'Organizations' section (containing the 'ROR' logo) and the 'Projects' section above it. While the 'Organizations' and 'Projects' sections align to a c"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s8__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s8__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s8__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s8__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s12__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s8__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s8__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s12__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s12__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s12__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s12__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s12__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
