sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,stage2_raw,level
g7_unbreakable_text_000,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Unbalanced layout with empty space"",""raw_type"":""OTHER""}]","Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the beige box directly below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at `/onboarding/2`, indicating the text box ","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text wastes space""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL text truncated on right side""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Unbalanced layout with empty",page
g7_unbreakable_text_002,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP""]",,,"[{""text"":""Inappropriate local file path content"",""raw_type"":""OTHER""}]","Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Risk Register"" appears twice. Once as the main slide title in the top-left corner, and again inside the green box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text in the ""Endpoint"" line is cut off on the right side. The path ends abruptly at ""...manufac"" instead of displayin","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in green box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated Endpoint text on right""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Inappropriate local file path conte",page
g7_unbreakable_text_003,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the specific issues with the slide:

1.  **Text Overflow (Right Edge):** The text string `registry.internal.acme-global.example/ml-platform/inference` is too long for the container. It spills out of the right side of the beige box and is cut off by the edge of the slide.
2.  **Redundant Heading:** The slide title ""Success Metrics"" (top left) is repeated exactly as a sub-header inside the ","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL text spills out of beige box""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title repeated as redundant sub-header""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Slide ",page
g7_unbreakable_text_004,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION"",""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Platform Architecture"" appears twice. Once as the main slide title at the top left, and again inside the green box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text inside the green box is cut off on the right side. The string `arn:aws:iam::920183746551:role/acme-global-manuf","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text in green box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated ARN text in green box""
    },
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""locator"": ""Incorre",page
g7_unbreakable_text_001,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Unnecessary border makes design look unpolished"",""raw_type"":""OTHER""}]","Here are the specific issues with this slide:

1.  **Redundant Heading:** The text ""Solution Overview"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at `/onboarding/2`, indicating the text box i","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant heading wastes space""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL text cut off on right""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Slide extremely sp",page
g7_unbreakable_text_006,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""Redundant Risk Register heading in beige box"",""raw_type"":""OTHER""}]","Here are the specific issues with the slide:

1.  **Text Overflow (Right Edge):** The text in the ""Endpoint"" line is too long for the container. It spills out of the right side of the beige box and is cut off by the edge of the slide. The text reads `...acme-global-manufac` and is missing the rest of the filename.
2.  **Redundant Heading:** The title ""Risk Register"" appears twice. Once as the main","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text spills out of beige box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant Risk Register heading in beige box""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Content not balanc",page
g7_unbreakable_text_005,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Unbalanced layout with empty bottom half"",""raw_type"":""OTHER""}]","Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the beige box directly below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at `/onboarding/2`, indicating the text box ","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text wastes space""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL text cut off on right""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Unbalanced layout with empty bottom",page
g7_unbreakable_text_007,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The file path in the ""Endpoint"" line is cut off on the right side. It ends abruptly at ""...manufac"" instead of showing t","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in blue box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated file path in Endpoint line""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Excessive em",page
g7_unbreakable_text_008,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the specific issues with the slide:

1.  **Redundant Title:** The text ""Platform Architecture"" appears twice. Once as the main slide title at the top left, and again inside the box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text inside the box (""Endpoint: arn:aws..."") is cut off on the right side. The string ends abruptly at ""-pr"", indicating th","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text wastes space""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated text inside content box""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Slide i",page
g7_unbreakable_text_010,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Large empty white area below box"",""raw_type"":""OTHER""}]","Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the box directly below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text inside the box (""Endpoint: arn:aws..."") is cut off on the right side. The string ends abruptly at ""-pr"", indicating the","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text wastes space""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Text truncated inside box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Large empty white area below box""
 ",page
g7_unbreakable_text_009,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Platform Architecture"" appears twice. Once as the main slide title at the top left, and again inside the box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at `/onboarding/2`, indicating the text box is t","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated URL in Endpoint line""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Content box leaves empty spac",page
g7_unbreakable_text_011,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Risk Register"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The file path in the ""Endpoint"" line is cut off on the right side. It ends abruptly at ""...manufac"" instead of showing the full p","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in blue box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated file path in Endpoint line""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Large empty ",page
g7_unbreakable_text_012,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Q3 Go-to-Market Plan"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at "".../onboarding/2"", indicating the text b","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in blue box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated URL in Endpoint line""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Sparse content lea",page
g7_unbreakable_text_013,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Risk Register"" appears twice. Once as the main slide title at the top left, and again inside the header of the content box below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text inside the box (""Endpoint: arn:aws..."") is cut off on the right side. The string ends abruptly at ""-pr"", indicating","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text wastes space""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Text cut off inside content box""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Sparse co",page
g7_unbreakable_text_015,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Redundant Implementation Roadmap heading in box"",""raw_type"":""OTHER""},{""text"":""Content clustered top-left, leaving space empty"",""raw_type"":""OTHER""},{""text"":""Box text too small, weak visual hierarchy"",""raw_type"":""OTHER""}]","Here are the specific issues with the slide:

1.  **Text Overflow (Right Side):** The text in the ""Endpoint"" line (`registry.internal.acme-global.example/ml-platform/inference`) is too long for the container. It spills out of the right side of the blue box and is cut off by the edge of the slide.
2.  **Redundant Heading:** The text ""Implementation Roadmap"" appears twice. It is present as the main ","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text spills out of blue box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant Implementation Roadmap heading in box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Content clustered top-left, le",page
g7_unbreakable_text_014,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION"",""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Platform Architecture"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text inside the blue box is cut off on the right side. The string `arn:aws:iam::920183746551:role/acme-global-manufac","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in blue box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated ARN text in blue box""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Sparse slide with ",page
g7_unbreakable_text_016,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Raw file path content"",""raw_type"":""OTHER""},{""text"":""Unbalanced layout with empty space"",""raw_type"":""OTHER""}]","Here are the specific issues with this slide:

1.  **Redundant Heading:** The text ""Solution Overview"" appears twice. Once as the main slide title at the top left, and again inside the beige box immediately below it. This is repetitive and wastes space.
2.  **Text Overflow (Clipping):** The text following ""Endpoint:"" is cut off on the right side of the slide. The path `C:\Users\enterprise\Deployme","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant Solution Overview heading""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint path text clipped""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Raw file path content""
    },
  ",page
g7_unbreakable_text_018,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,"[{""text"":""Redundant headers waste vertical space"",""raw_type"":""OTHER""},{""text"":""Large empty box looks unbalanced"",""raw_type"":""OTHER""},{""text"":""Monospaced font less readable"",""raw_type"":""OTHER""},{""text"":""Unclear visual hierarchy for labels"",""raw_type"":""OTHER""}]","Here are the specific issues with the slide:

1.  **Text Overflow (Right Side):** The text string `registry.internal.acme-global.example/ml-platform/inference` is too long for the container. It spills out of the right edge of the box and is cut off by the slide boundary.
2.  **Redundant Headers:** The slide title ""Success Metrics"" is repeated immediately inside the box as a sub-header. This is red","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Text spills out of right edge""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant headers waste vertical space""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Large empty box looks unbalanced""
    },
    {",page
g7_unbreakable_text_017,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Poor space usage in beige box"",""raw_type"":""OTHER""}]","Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the beige box directly below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text line starting with ""Endpoint:"" is cut off on the right side. The string `arn:aws:iam::920183746551:role/acme-glob","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in beige box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated Endpoint text in box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Poor space usage in beige box""
    },",page
g7_unbreakable_text_019,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Inappropriate raw file path content"",""raw_type"":""OTHER""}]","Here are the specific issues with this slide:

1.  **Redundant Heading:** The text ""Success Metrics"" appears twice. It is present as the main slide title at the top left, and then repeated immediately inside the blue box as a sub-header. This is unnecessary and wastes space.
2.  **Truncated Text:** The text in the ""Endpoint"" line is cut off on the right side. The path ends abruptly at ""...acme-glo","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant Success Metrics heading""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated Endpoint text""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Inappropriate raw file path content""
",page
g7_unbreakable_text_020,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant heading repeats main title"",""raw_type"":""OTHER""},{""text"":""Beige box leaves large empty space"",""raw_type"":""OTHER""}]","Here are the specific issues with the slide:

1.  **Text Overflow (Right Edge):** The text in the ""Endpoint"" line (`registry.internal.acme-global.example/ml-platform/inference`) is too long for the container and spills off the right edge of the slide. It is cut off mid-word (""inference"").
2.  **Redundant Heading:** The slide has a main title ""Platform Architecture"" at the top left, and then repeat","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text spills off right edge""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant heading repeats main title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Beige box leaves large empty space""
    },",page
g7_unbreakable_text_021,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at `/onboarding/2`, indicating the text bo","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated URL in Endpoint line""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Sparse content, large e",page
g7_unbreakable_text_022,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the blue box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at `/onboarding/2`, indicating the text bo","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated URL in Endpoint line""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Sparse content, large e",page
g7_unbreakable_text_023,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Inappropriate local file path content"",""raw_type"":""OTHER""}]","Here are the specific issues with the slide:

1.  **Redundant Heading:** The text ""Success Metrics"" appears twice. It is present as the main slide title at the top left, and then repeated inside the content box as a sub-header. This is unnecessary and wastes space.
2.  **Truncated Text:** The text in the ""Endpoint"" line is cut off on the right side. The path `C:\Users\enterprise\Deployments\2026\Q","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant Success Metrics heading""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated Endpoint path text""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Inappropriate local file path co",page
g7_unbreakable_text_024,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Poor space usage in beige box"",""raw_type"":""OTHER""}]","Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the beige box directly below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text line starting with ""Endpoint:"" is cut off on the right side. The string `arn:aws:iam::920183746551:role/acme-glob","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in beige box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated Endpoint text in box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Poor space usage in beige box""
    },",page
g7_unbreakable_text_025,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Slide extremely sparse with empty space"",""raw_type"":""OTHER""}]","Here are the concrete issues with this slide:

1.  **Redundant Title:** The text ""Implementation Roadmap"" appears twice. Once as the main slide title at the top left, and again inside the box directly below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text inside the box (""Endpoint: arn:aws..."") is cut off on the right side. The string ends abruptly at ""-pr"", indicating the","{
  ""defects"": [
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant title text repeated twice""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text truncated in box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Slide extremely sparse with ",page
g7_unbreakable_text_029,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Platform Architecture"" appears twice. Once as the main slide title at the top left, and again inside the box immediately below it. This is repetitive and wastes space.
2.  **Truncated Text:** The text in the ""Endpoint"" line is cut off on the right side. It ends abruptly at ""...manufac"" instead of finishing the word (","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Duplicate title text in box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Truncated text in Endpoint line""
    },
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""locator"": ""Local file path as E",page
g7_unbreakable_text_026,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Local file path instead of URL"",""raw_type"":""OTHER""}]","Here are the specific issues with this slide:

1.  **Redundant Title:** The text ""Q3 Go-to-Market Plan"" appears twice. Once as the main slide title at the top left, and again inside the beige box directly below it. This is repetitive and wastes space.
2.  **Inappropriate Content (Local File Path):** The ""Endpoint"" line displays a local Windows file path (`C:\Users\enterprise\...`). In a profession","{
  ""defects"": [
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""Redundant title text in beige box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Local file path instead of URL""
    },
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""Text spills off right edge""
    },",page
g7_unbreakable_text_027,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here are the concrete issues with this slide:

1.  **Text Overflow (Right Edge):** The text in the ""Endpoint"" line (`registry.internal.acme-global.example/ml-platform/inference`) is too long for the container and spills out of the right side of the box, getting cut off by the slide edge.
2.  **Redundant Heading:** The text ""Implementation Roadmap"" appears twice—once as the main slide title at the ","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text spills right edge""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Redundant heading wastes space""
    },
    {
      ""type"": ""S4_DENSITY_RULE_VIOLATION"",
      ""locator"": ""Excessive em",page
