sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,stage2_raw,level
g7_unbreakable_text_002,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"Looking at this slide, here are the issues:

1. **Title duplication**: The main title ""Risk Register"" appears both as the slide header (top left) and again inside the content box. This is redundant and confusing.

2. **Text cutoff**: The endpoint path is cut off on the right side - ""manufac"" is incomplete, likely meant to be ""manufacturing"" or similar. This makes the information incomplete and unp","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title repeated inside content box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text cut off on right side""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Inconsistent font sizes for title""}, {""type"": ""G5_BRAND_COLOR_VIOLATION"", ""locator"":",page
g7_unbreakable_text_006,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, here are the issues:

1. **Title duplication**: The main title ""Risk Register"" appears both at the top of the slide AND inside the content box. This is redundant and confusing.

2. **Text cutoff**: The endpoint path is cut off on the right side - it ends with ""manufac"" instead of showing the complete path. This makes the information incomplete and unprofessional.

3. **Poor ","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears redundantly in body content""},
    {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text content is cut off on the right""},
    {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Same text uses different styling and sizes""},
 ",page
g7_unbreakable_text_004,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]","{""element"":""Text spills outside the visible frame area"",""quote"":""""}",,[],"Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Text cutoff/spilling outside the frame**: The IAM role ARN at the bottom of the green box is cut off. The text ""acme-global-manufacturing-pr"" is incomplete and appears to be spilling outside the visible area of the slide.

2. **Poor spacing/whitespace**: There's excessive empty space below the green box","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the visible frame area""},
    {""type"": ""G6_MARGIN_VIOLATION"", ""locator"": ""Excessive empty space below the green box""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears redundantly inside t",page
g7_unbreakable_text_003,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Text is truncated and cut off"",""quote"":""""}",,[],"Looking at this slide, I can identify several issues:

1. **Title duplication**: The main title ""Success Metrics"" appears both at the top of the slide AND inside the content box. This is redundant and creates visual confusion about what the actual heading is versus what's just a label within the container.

2. **Poor hierarchy and emphasis**: The word ""Endpoint:"" is bolded and colored orange, maki","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title appears in wrong location""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Label emphasis contradicts content focus""}, {""type"": ""G5_BRAND_COLOR_VIOLATION"", ""locator"": ""Inconsistent color usage across elements""}, {""type"": ""G7_RENDER_",page
g7_unbreakable_text_007,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, there are several significant issues:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both outside the box (as the slide title) and inside the box at the top left. This is redundant and confusing.

2. **Text cutoff**: The endpoint path is cut off on the right side - it ends with ""manufac"" instead of showing the complete path. This makes the informa","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title duplicated inside content box""},
    {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text cut off on right side""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title text inside box creates confusion""},
    {""type"": ""G4_FONT_SI",page
g7_unbreakable_text_005,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]","{""element"":""Text spills outside the content box frame."",""quote"":""""}",,[],"Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Text cutoff/spilling outside the frame**: The URL at the bottom of the content box is cut off. The text ""2"" at the end of the URL is partially visible but clearly incomplete, suggesting the content extends beyond the intended area or the box is too small.

2. **Poor spacing/whitespace**: There's excessi","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the content box frame.""},
    {""type"": ""G6_MARGIN_VIOLATION"", ""locator"": ""Excessive empty space below the content box.""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears redundantly insid",page
g7_unbreakable_text_008,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Text spills outside the right boundary of the content box."",""quote"":""""}",,[],"The slide has several significant issues that make it look unprofessional and broken:

1.  **Text Spilling Outside the Frame:** The most critical error is that the text at the end of the ""Endpoint"" line is cut off and spills outside the right boundary of the content box. Specifically, the characters ""pr"" from the role name are visible outside the frame, indicating the content area is too narrow or","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the right boundary of the content box.""},
    {""type"": ""G2_ELEMENT_OVERLAP"", ""locator"": ""Title appears redundantly inside the content box.""},
    {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Interna",page
g7_unbreakable_text_009,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]","{""element"":""Text spills outside the content box."",""quote"":""""}",,[],"Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Text spilling outside the box**: The URL in the ""Endpoint"" line is cut off on the right side. The text ""2"" at the end of the URL is partially visible but clearly truncated, suggesting the content extends beyond the slide's intended boundaries.

2. **Poor spacing and alignment**: There's excessive white ","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the content box.""},
    {""type"": ""G6_MARGIN_VIOLATION"", ""locator"": ""Excessive white space below content box.""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears redundantly inside content ",page
g7_unbreakable_text_010,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION""]",,,[],"Looking at this slide, there are several issues:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both outside the box (as the slide title) and inside the box as a subtitle. This is redundant and confusing.

2. **Incomplete text**: The endpoint ARN is cut off on the right side - it ends with ""-pr"" instead of showing the complete role name. This suggests the content doesn'","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title appears both outside and inside the box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint ARN text is cut off on the right""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Subtitle and label share same font size and weight""}, {""t",page
g7_unbreakable_text_011,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S6_IMAGE_TEXT_CONTRADICTION""]","{""element"":""Text spills outside the designated frame area."",""quote"":""""}",,[],"Looking at this slide, here are the issues:

1. **Text cutoff/spilling outside frame**: The ""Endpoint"" path text is cut off on the right side - it ends mid-word at ""manufac"" instead of showing the complete path. This is a clear layout/spacing problem where content doesn't fit within the designated area.

2. **Redundant header**: The title ""Risk Register"" appears both as the main slide header AND a","{""defects"": [{""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the designated frame area.""}, {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title repeated inside content box redundantly.""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Title and body text use different ",page
g7_card_height_021,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH"",""S2_NARRATIVE_ORDER_BREAK"",""S3_TERMINOLOGY_INCONSISTENCY"",""S5_MISSING_LOGIC_SECTION""]",,,[],"The slide has several design and layout issues that reduce its clarity and professionalism:

1. **Redundant Title**: The main title ""Success Metrics"" at the top is repeated inside the box as a subheading. This is unnecessary and creates visual clutter.

2. **Inconsistent Grouping**: The first five bullet points are contained within a bordered box, while the last three are outside. This arbitrary d","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Redundant title repeated in body""},
    {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Inconsistent grouping of bullet points""},
    {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Poor spacing and alignment issues""},
    {""type"": ""G4_FONT",page
g7_unbreakable_text_013,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, here are the issues:

1. **Title duplication**: The main title ""Risk Register"" appears both as the slide header and again inside the content box. This is redundant and confusing.

2. **Text cutoff**: The IAM role ARN at the bottom is cut off - it ends with ""-pr"" instead of showing the complete role name. This makes the information incomplete and unprofessional.

3. **Poor hi","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title duplicated in header and content box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""IAM role ARN text is cut off at bottom""}, {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Sub-header matches main slide title redundantly""}, {""type"": ""G4_",page
g7_unbreakable_text_012,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]","{""element"":""Text spills outside the content box frame."",""quote"":""""}",,"[{""text"":""Slide lacks visual interest and graphics."",""raw_type"":""OTHER""}]","Looking at this slide, here are the issues:

1. **Text spilling outside the frame**: The URL at the bottom right is cut off - ""2"" is visible but the rest of the URL is missing. This is in the bottom-right corner of the content box.

2. **Poor visual hierarchy**: The title ""Q3 Go-to-Market Plan"" appears both as a large heading at the top AND as a smaller blue text inside the content box. This creat","{""defects"": [{""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the content box frame.""}, {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title text repeats inside the content body.""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Main title and body text use different si",page
g7_unbreakable_text_014,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Text truncated and cut off on right"",""quote"":""""}",,[],"The slide has several significant issues that make it look unprofessional and poorly designed:

1.  **Redundant Title:** The main title ""Platform Architecture"" at the top of the slide is repeated inside the content box. This is a major layout error, as the information inside the box should be distinct from the slide's main heading.
2.  **Poor Spacing and Layout:** The text inside the box is crampe","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title repeated inside content box""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Label font weight inconsistent with title""}, {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text truncated and cut off on right""}]}",page
g7_unbreakable_text_017,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Looking at this slide, there are several issues:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both outside the box (in large dark text) and inside the box (in smaller orange text). This is redundant and confusing.

2. **Incomplete text**: The endpoint ARN is cut off on the right side - it ends with ""-pr"" instead of showing the complete role name. This suggests the con","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title displaced from alignment group""}, {""type"": ""G6_MARGIN_VIOLATION"", ""locator"": ""Text bleeds beyond slide width margin""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Same-level text uses inconsistent sizes""}, {""type"": ""G5_BRAND_COLOR",page
g7_unbreakable_text_015,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION""]",,,[],"Looking at this slide, there are several significant issues:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both outside the box (as the slide title) and inside the box at the top left. This is redundant and confusing.

2. **Incomplete text**: The endpoint URL is cut off on the right side - it ends with ""inference"" but should continue with more characters (likely ""infer","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title appears displaced from its placeholder.""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text content exceeds the text container.""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Same-level text uses inconsistent font sizes.""}, {""type"": ",page
g7_unbreakable_text_016,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, here are the issues:

1. **Title duplication** - The main title ""Solution Overview"" appears both as the slide header AND inside the content box, creating redundancy and poor hierarchy.

2. **Text cutoff/overflow** - The endpoint path text is cut off on the right side of the slide. The text ""acme-global-manufac"" is incomplete and should either be truncated with an ellipsis or","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title repeated in body creates redundancy.""},
    {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text is cut off on the right side.""},
    {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Repeated header disrupts visual hierarchy.""},
    {""typ",page
g7_unbreakable_text_019,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, here are the issues:

1. **Title duplication** - The main title ""Success Metrics"" appears both as the slide header AND inside the content box, creating redundancy and poor hierarchy.

2. **Text cutoff/overflow** - The file path at the end of the line is cut off mid-word (""manufac"" instead of ""manufacturing"" or similar), suggesting the text extends beyond the visible area or ","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title duplicated in header and body content.""},
    {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text cut off mid-word due to container width.""},
    {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Content box lacks clear visual hierarchy.""",page
g7_unbreakable_text_020,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]","{""element"":""Text spills outside the content container"",""quote"":""""}",,[],"Looking at this slide, I can identify several issues:

1. **Title duplication**: The main title ""Platform Architecture"" appears both at the top of the slide AND inside the content box. This is redundant and confusing - the same text should only appear once.

2. **Text spilling outside the box**: The endpoint URL ""registry.internal.acme-global.example/ml-platform/inference"" extends beyond the right","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears redundantly in body content""}, {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the content container""}, {""type"": ""S4_DENSITY_RULE_VIOLATION"", ""locator"": ""Excessive whitespace makes slide feel incompl",page
g7_unbreakable_text_018,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]","{""element"":""Text extends beyond slide boundaries"",""quote"":""""}",,[],"Looking at this slide, I can identify several issues:

1. **Title duplication**: The main title ""Success Metrics"" appears both as the slide header AND inside the content box. This is redundant and confusing - the same text appears twice in different locations.

2. **Incomplete text**: The endpoint URL appears to be cut off on the right side of the slide. The text ""inference"" is partially visible b","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears in both header and body""},
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text extends beyond slide boundaries""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Content box title duplicates slide title""",page
g7_unbreakable_text_021,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S5_MISSING_LOGIC_SECTION""]","{""element"":""Text spills outside the slide frame."",""quote"":""""}",,[],"Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Text spilling outside the frame**: The URL at the bottom right is cut off. The text ""2"" at the end of the URL is partially visible but clearly truncated, suggesting the content extends beyond the intended boundary of the slide or container.

2. **Poor spacing and layout**: There's excessive white space ","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the slide frame.""},
    {""type"": ""G6_MARGIN_VIOLATION"", ""locator"": ""Excessive white space below content.""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title repeated inside the content box.""},
   ",page
g7_unbreakable_text_027,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY""]",,,[],"Looking at this slide, I can identify several issues:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both at the top of the slide AND inside the content box. This is redundant and confusing - the same text should only appear once.

2. **Incomplete text**: The endpoint URL appears to be cut off on the right side of the slide. The text ""inference"" is partially visible but","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title duplicated in header and content box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint URL text cut off on right side""}, {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Header and content title create hierarchy confusion""}, {""type"": ""G4_F",page
g7_unbreakable_text_024,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""S4_DENSITY_RULE_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]",,,[],"Looking at this slide, there are several issues:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both as the slide header and again inside the content box. This is redundant and confusing.

2. **Incomplete text**: The endpoint ARN is cut off at the end - it shows ""acme-global-manufacturing-pr"" but is missing the rest of the role name. This makes the information incomplet","{""defects"": [{""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title duplicated in header and content box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text cut off at end of line""}, {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Content box title duplicates slide title""}, {""type"": ""G5_BRAND_COLOR_VIOLATION"", ",page
g7_unbreakable_text_023,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, here are the issues:

1. **Title duplication** - The main title ""Success Metrics"" appears both at the top of the slide AND inside the content box, creating redundancy and poor hierarchy.

2. **Text cutoff/overflow** - The endpoint path text is cut off on the right side of the slide. The text ""acme-global-manufac"" is incomplete and should either be truncated with an ellipsis ","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title duplicated inside content box""},
    {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text cut off on right side""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Subheading duplicates main title""},
    {""type"": ""G3_ALIGNMENT_OFFS",page
g7_unbreakable_text_026,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Looking at this slide, there are several significant issues:

1. **Text Spilling Outside the Box**: The text ""acme-global-manufac"" at the end of the file path is cut off and appears to be spilling outside the right edge of the content box. This is a clear layout error where content exceeds its container.

2. **Inconsistent Title Placement**: The main title ""Q3 Go-to-Market Plan"" at the top left is","{
  ""defects"": [
    {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text spills outside the right container edge""},
    {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Main title displaced outside the content box""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Duplicate title creates confusion between b",page
g7_unbreakable_text_022,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]","{""element"":""Text spills outside the container frame"",""quote"":""""}",,"[{""text"":""Lack of clear visual hierarchy elements"",""raw_type"":""OTHER""},{""text"":""Generic design lacks engaging visual interest"",""raw_type"":""OTHER""}]","Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Text spilling outside the frame**: The URL at the bottom of the box is cut off. You can see ""2"" at the very end of the URL, which suggests the text extends beyond the right edge of the slide or the container. This is a clear layout error.

2. **Redundant title**: The main title ""Implementation Roadmap"" ","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the container frame""},
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title repeated inside the content box""},
    {""type"": ""S4_DENSITY_RULE_VIOLATION"", ""locator"": ""Excessive wasted white space on sli",page
g7_unbreakable_text_025,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]","{""element"":""Text is cut off on the right side of the slide."",""quote"":""""}",,[],"Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Title duplication**: The main title ""Implementation Roadmap"" appears both outside the box (as the slide title) and inside the box as a subtitle. This is redundant and confusing.

2. **Text overflow/cropping**: The endpoint ARN text is cut off on the right side - it ends with ""-pr"" instead of showing the","{
  ""defects"": [
    {""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title appears both outside and inside the box.""},
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text is cut off on the right side of the slide.""},
    {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Content text has ",page
g7_unbreakable_text_028,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Text spills outside the visible frame area."",""quote"":""""}",,[],"Looking at this slide, there are several issues that make it look low-quality and broken:

1. **Text spilling outside the frame**: The URL at the bottom of the box is cut off on the right side. You can see ""2"" at the end of ""onboarding/2"" which suggests the text extends beyond the visible area of the slide or the box itself.

2. **Poor spacing and alignment**: The text ""Implementation Roadmap"" ins","{
  ""defects"": [
    {""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Text spills outside the visible frame area.""},
    {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Title and content are misaligned horizontally.""},
    {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Main title and body text",page
