sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s3__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s3__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s3__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp6 (text: 'We ran a survey through July and August 2020...'),"{
  ""present"": true,
  ""evidence_element"": ""shp6 (text: 'We ran a survey through July and August 2020...')"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the element to align its left edge with the x=37.67 baseline used by the title and other body text elements."",
  ""confidence"": 0.95
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s3__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,True,True,shp6 (text: 'We ran a survey through July and August 2020...'),"{
  ""present"": true,
  ""evidence_element"": ""shp6 (text: 'We ran a survey through July and August 2020...')"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the text box to align its left edge with the main content column (x=37.67) and adjust vertical position to follow the body text flow."",
  ""con"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s11__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s11__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s11__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s11__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s11__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,True,"The red text block on the right side ('variation of input power', 'larger wavelength window', 'higher integration time') has a noticeably larger font size compared to the black text block above it ('90° rotation of input polarization...') and the chart titles.","{
""present"": true,
""evidence_element"": ""The red text block on the right side ('variation of input power', 'larger wavelength window', 'higher integration time') has a noticeably larger font size compared to the black text block above it ('90° rotation of input polarization...') and the chart titles."
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s11__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,"The red text block on the right side ('variation of input power', 'larger wavelength window', 'higher integration time') is noticeably larger than the adjacent black text block ('90° rotation of input polarization...') and the chart titles.","{
""present"": true,
""evidence_element"": ""The red text block on the right side ('variation of input power', 'larger wavelength window', 'higher integration time') is noticeably larger than the adjacent black text block ('90° rotation of input polarization...') and the chart titles."",
""evidence_region"""
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 1.0}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,True,True,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""left"", ""fix"": ""Move the element 'Titre de la présentation' to the right so its x-coordinate is at least 0."", ""confidence"": 1.0}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s8__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s8__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s8__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,True,True,shp9,"{""present"": true, ""evidence_element"": ""shp9"", ""evidence_region"": ""left"", ""fix"": ""Increase the width of the container box (shp9) or reduce the font size of the text to fit within the slide boundaries."", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,True,False,body text 'Titre de la présentation' (shp3),"{
""present"": true,
""evidence_element"": ""body text 'Titre de la présentation' (shp3)"",
""evidence_region"": ""left"",
""fix"": ""Increase the x-coordinate of the body text element from -40.0 to a positive value (e.g., 20.0) to ensure it is fully within the slide boundaries."",
""confidence"": 1.0
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s8__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s8__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp9,"{""present"": true, ""evidence_element"": ""shp9"", ""evidence_region"": ""left"", ""fix"": ""Increase the width of the container box (shp9) or reduce the font size of the text to fit within the slide boundaries."", ""confidence"": 0.95}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s8__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,The text '810nm output:' overlaps and obscures the data in the middle chart (peak wavelength vs temperature).,"{
""present"": true,
""evidence_element"": ""The text '810nm output:' overlaps and obscures the data in the middle chart (peak wavelength vs temperature)."",
""evidence_region"": ""center"",
""fix"": ""Move the text '810nm output:' to a position that does not overlap with the charts, such as above the charts or "
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s19__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s19__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s19__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s19__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s19__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s19__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s17__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s17__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}
```"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s17__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s17__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s17__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s17__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s4__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s4__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s4__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,True,False,True,shp28 (image) overlaps with shp3 (body text 'Titre de la présentation'),"{""present"": true, ""evidence_element"": ""shp28 (image) overlaps with shp3 (body text 'Titre de la présentation')"", ""evidence_region"": ""bottom"", ""fix"": ""Move the image (shp28) down or resize it to stop it from covering the title text at the bottom of the slide."", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s4__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,True,True,The text 'Quality of science' overlaps with the green puzzle piece labeled 'Open scientific knowledge' and the central 'OPEN SCIENCE' circle.,"```json
{
  ""present"": true,
  ""evidence_element"": ""The text 'Quality of science' overlaps with the green puzzle piece labeled 'Open scientific knowledge' and the central 'OPEN SCIENCE' circle."",
  ""evidence_region"": ""center"",
  ""fix"": ""Move the text 'Quality of science' to a separate area or remove"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s4__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,True,False,True,shp28 (image) overlaps with shp4 (text 'Transparency') and shp7 (text 'Citizen trust'),"{""present"": true, ""evidence_element"": ""shp28 (image) overlaps with shp4 (text 'Transparency') and shp7 (text 'Citizen trust')"", ""evidence_region"": ""top-right"", ""fix"": ""Move the image (shp28) to a non-overlapping position or adjust the text boxes (shp4, shp7) to avoid the image area."", ""confidence"": "
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s4__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,True,True,The text 'Quality of science' overlaps with the green puzzle piece labeled 'Open scientific knowledge' in the central diagram.,"{
""present"": true,
""evidence_element"": ""The text 'Quality of science' overlaps with the green puzzle piece labeled 'Open scientific knowledge' in the central diagram."",
""evidence_region"": ""center"",
""fix"": ""Reposition the text 'Quality of science' to a non-overlapping area, such as above the green pu"
59d23b0427a84f92a25b140c8836f70d-Indrya__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,True,True,shp17,"{""present"": true, ""evidence_element"": ""shp17"", ""evidence_region"": ""right"", ""fix"": ""Align the left edge of shp17 with the left edge of shp9 (x=480.09 should be x=-21.93) to create a continuous or symmetric layout."", ""confidence"": 0.85}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp17,"{""present"": true, ""evidence_element"": ""shp17"", ""evidence_region"": ""right"", ""fix"": ""Align the left edge of shp17 with the left edge of shp9 (x=524.09 should be x=-21.93) to create a continuous or properly spaced layout."", ""confidence"": 0.95}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,The blue circle labeled 'Sastra' is vertically misaligned relative to the 'Linguistik' and 'Sosiologi' circles on the left side of the slide.,"```json
{
  ""present"": true,
  ""evidence_element"": ""The blue circle labeled 'Sastra' is vertically misaligned relative to the 'Linguistik' and 'Sosiologi' circles on the left side of the slide."",
  ""evidence_region"": ""center"",
  ""fix"": ""Vertically align the 'Sastra' circle with the 'Linguistik' and "
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s9__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s9__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s9__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s9__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"The blue circle labeled 'Sastra' is vertically misaligned relative to the other blue circles in the diagram (e.g., 'Linguistik', 'Sosiologi'). It is positioned significantly lower than the top-left 'Linguistik' circle and higher than the bottom-left 'Sosiologi' circle, breaking the visual rhythm of the input elements.","```json
{
  ""present"": true,
  ""evidence_element"": ""The blue circle labeled 'Sastra' is vertically misaligned relative to the other blue circles in the diagram (e.g., 'Linguistik', 'Sosiologi'). It is positioned significantly lower than the top-left 'Linguistik' circle and higher than the bottom-lef"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s9__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s13__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s13__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s13__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s9__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,The reference text starting with '1. Kaptein S et al. Nature. 2021;5' in the bottom-left corner is cut off at the right edge of the blue sidebar container.,"```json
{
""present"": true,
""evidence_element"": ""The reference text starting with '1. Kaptein S et al. Nature. 2021;5' in the bottom-left corner is cut off at the right edge of the blue sidebar container."",
""evidence_region"": ""bottom-left"",
""fix"": ""Reduce the font size of the reference text or increa"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s13__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,True,True,shp11,"{
""present"": true,
""evidence_element"": ""shp11"",
""evidence_region"": ""bottom"",
""fix"": ""Reduce the font size of the citation text in shp11 from 45.6pt to a standard body text size (e.g., 18-24pt) to match the title and other text elements."",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s13__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,True,True,"The citation text 'Goethals et al. Nature 2023. Accepted for publication.' at the bottom of the slide is significantly larger than the main title and other body text, creating a visual hierarchy inconsistency.","```json
{
  ""present"": true,
  ""evidence_element"": ""The citation text 'Goethals et al. Nature 2023. Accepted for publication.' at the bottom of the slide is significantly larger than the main title and other body text, creating a visual hierarchy inconsistency."",
  ""evidence_region"": ""bottom"",
  ""fi"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 1.0}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,True,True,True,shp2,"{""present"": true, ""evidence_element"": ""shp2"", ""evidence_region"": ""left"", ""fix"": ""Move the image 60 pixels to the right so its left edge aligns with x=0."", ""confidence"": 1.0}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,True,False,shp2 (image),"{
""present"": true,
""evidence_element"": ""shp2 (image)"",
""evidence_region"": ""left"",
""fix"": ""Crop or reposition the image so that its left edge starts at x=0 or greater."",
""confidence"": 1.0
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 1.0}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s13__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,True,True,"The citation text 'Goethals et al. Nature 2023. Accepted for publication.' (shp11) has a font size of 45.6pt, which is significantly larger than the title text (shp7) at 24.0pt and the footer text (shp2) at 14pt.","{
""present"": true,
""evidence_element"": ""The citation text 'Goethals et al. Nature 2023. Accepted for publication.' (shp11) has a font size of 45.6pt, which is significantly larger than the title text (shp7) at 24.0pt and the footer text (shp2) at 14pt."",
""evidence_region"": ""bottom"",
""fix"": ""Reduce t"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,True,True,True,shp3 (Titre de la présentation) overlaps shp2 (Why open the data ?),"{""present"": true, ""evidence_element"": ""shp3 (Titre de la présentation) overlaps shp2 (Why open the data ?)"", ""evidence_region"": ""center"", ""fix"": ""Move shp3 to a non-overlapping position below shp2"", ""confidence"": 0.95}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,True,True,The title 'Why open the data ?' and the subtitle 'Titre de la présentation',"{
""present"": true,
""evidence_element"": ""The title 'Why open the data ?' and the subtitle 'Titre de la présentation'"",
""evidence_region"": ""center"",
""fix"": ""Move the subtitle 'Titre de la présentation' to a position above the main title or remove it if it is a placeholder."",
""confidence"": 0.95
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,True,True,shp3,"{
""present"": true,
""evidence_element"": ""shp3"",
""evidence_region"": ""right"",
""fix"": ""Shorten the text in the body box or increase the width of the container to accommodate the full content."",
""confidence"": 0.95
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp3,"{
""present"": true,
""evidence_element"": ""shp3"",
""evidence_region"": ""right"",
""fix"": ""Increase the width of the text box or reduce the font size to fit the full text."",
""confidence"": 0.95
}"
