sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,stage2_raw,level
g7_card_height_025,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""List items floating outside beige box"",""quote"":""""}",,"[{""text"":""Redundant title repeated inside beige box"",""raw_type"":""OTHER""},{""text"":""Excessive empty white space in box"",""raw_type"":""OTHER""},{""text"":""Confusing visual hierarchy due to split list"",""raw_type"":""OTHER""},{""text"":""Lack of supporting graphics or icons"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Content Spilling Outside Container:** The most significant layout error is that the list of risks is split. The first five items are inside the beige box, but the last three items (""Latency regressions,"" ""Cost overrun,"" ""Change-management gaps"") are floating outside the box below it. This breaks the visual grouping and makes the des","{""defects"": [{""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""List items floating outside beige box""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside beige box""}, {""type"": ""OTHER"", ""locator"": ""Excessive empty white space in box""}, {""type"": ""OTHER"", ""locator"": ""Confusing visual h",page
g7_card_height_026,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Bottom three bullet points outside green box"",""quote"":""""}",,"[{""text"":""Redundant title and sub-header"",""raw_type"":""OTHER""},{""text"":""Excessive unused white space on right"",""raw_type"":""OTHER""},{""text"":""Confusing visual hierarchy due to overflow"",""raw_type"":""OTHER""},{""text"":""Metrics lack visual emphasis"",""raw_type"":""OTHER""}]","Here is a breakdown of the design and layout problems visible on this slide:

*   **Content Spilling Outside Container:** The most significant layout error is that the bottom three bullet points (""Inference cost -31%"", ""Ticket deflection 44%"", and ""Logo retention 96%"") are completely outside the green-bordered box. They are floating in the white space below the container, breaking the visual group","{""defects"": [{""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Bottom three bullet points outside green box""}, {""type"": ""OTHER"", ""locator"": ""Redundant title and sub-header""}, {""type"": ""OTHER"", ""locator"": ""Excessive unused white space on right""}, {""type"": ""OTHER"", ""locator"": ""Confusing visual hi",page
g7_card_height_029,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Bottom three bullet points outside blue box"",""quote"":""""}",,"[{""text"":""Redundant title and sub-header text"",""raw_type"":""OTHER""},{""text"":""Poor use of white space in box"",""raw_type"":""OTHER""},{""text"":""Weak visual impact of metrics list"",""raw_type"":""OTHER""}]","Here is a breakdown of the design and layout problems visible on this slide:

*   **Content Spilling Outside Container:** The most significant layout error is that the bottom three bullet points (""Inference cost -31%"", ""Ticket deflection 44%"", and ""Logo retention 96%"") are located **outside the blue-bordered box**. This breaks the visual grouping and makes the slide look like a formatting error oc","{""defects"": [{""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Bottom three bullet points outside blue box""}, {""type"": ""OTHER"", ""locator"": ""Redundant title and sub-header text""}, {""type"": ""OTHER"", ""locator"": ""Poor use of white space in box""}, {""type"": ""OTHER"", ""locator"": ""Weak visual impact of ",page
g7_card_height_028,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""Bottom bullets outside beige content box"",""quote"":""""}",,"[{""text"":""Redundant title repeated as sub-header"",""raw_type"":""OTHER""},{""text"":""Excessive unused white space in box"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Content Spilling Outside Container:** The most significant layout error is that the bottom three bullet points (""Pilot usage-based billing,"" ""Stand up a customer council,"" and ""Ship the self-serve trial"") are located **outside** the beige content box. They are floating in the white space below the box, breaking the visual grouping a","{""defects"": [{""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"", ""locator"": ""Bottom bullets outside beige content box""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated as sub-header""}, {""type"": ""OTHER"", ""locator"": ""Excessive unused white space in box""}, {""type"": ""G5_BRAND_COLOR_VIOLATION"", ""locator"":",page
g7_unbreakable_text_000,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,"[{""text"":""Redundant title repeated in content box"",""raw_type"":""OTHER""},{""text"":""Excessive empty white space in content box"",""raw_type"":""OTHER""},{""text"":""Weak visual hierarchy for labels and data"",""raw_type"":""OTHER""},{""text"":""Lack of graphics for roadmap concept"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title at the top left (""Implementation Roadmap"") and then repeats the exact same text inside the content box immediately below it. This is unnecessary repetition.
*   **Text Overflow/Clipping:** The URL in the ""Endpoint"" line is too long for the container. The end of the URL (specifically the ","{""defects"": [{""type"": ""OTHER"", ""locator"": ""Redundant title repeated in content box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""URL text cut off by container edge""}, {""type"": ""OTHER"", ""locator"": ""Excessive empty white space in content box""}, {""type"": ""OTHER"", ""locator"": ""Weak visual hierarchy for lab",page
g7_unbreakable_text_001,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S4_DENSITY_RULE_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""Redundant title repeated inside blue box"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Solution Overview"" at the top left, and then the exact same text ""Solution Overview"" appears again inside the blue box. This is repetitive and wastes space.
*   **Text Overflow / Truncation:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at "".../2"", indi","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""URL cut off on right side""}, {""type"": ""S4_DENSITY_RULE_VIOLATION"", ""locator"": ""Slide extremely sparse with empty space""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Internal title font size too similar""}, {""type"": ""S5_MISSING_LOGIC_SECTIO",page
g7_unbreakable_text_002,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant title repeated inside green box"",""raw_type"":""OTHER""},{""text"":""Local file path displayed instead of URL"",""raw_type"":""OTHER""},{""text"":""Green box too large with excessive empty space"",""raw_type"":""OTHER""},{""text"":""Data not visually distinct from label"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Risk Register"" at the top left, and then the exact same text ""Risk Register"" appears again inside the green box. This is repetitive and poor design.
*   **Inappropriate Content (Local File Path):** The text under ""Endpoint:"" displays a local Windows file path (`C:\Users\enterprise\Deplo","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""File path text cut off on right side""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside green box""}, {""type"": ""OTHER"", ""locator"": ""Local file path displayed instead of URL""}, {""type"": ""OTHER"", ""locator"": ""Green box too large with ex",page
g7_unbreakable_text_005,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,"[{""text"":""Redundant title repeated in content box"",""raw_type"":""OTHER""},{""text"":""Excessive empty white space in content box"",""raw_type"":""OTHER""},{""text"":""Weak visual hierarchy for labels and data"",""raw_type"":""OTHER""},{""text"":""Lack of graphics or visual aids"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title at the top left (""Implementation Roadmap"") and then repeats the exact same text inside the content box immediately below it. This is unnecessary repetition.
*   **Text Overflow/Clipping:** The URL in the ""Endpoint"" line is too long for the container. The end of the URL (specifically the ","{""defects"": [{""type"": ""OTHER"", ""locator"": ""Redundant title repeated in content box""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""URL text cut off by container edge""}, {""type"": ""OTHER"", ""locator"": ""Excessive empty white space in content box""}, {""type"": ""OTHER"", ""locator"": ""Weak visual hierarchy for lab",page
g7_unbreakable_text_004,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant title repeated inside green box"",""raw_type"":""OTHER""},{""text"":""Excessive empty space below content box"",""raw_type"":""OTHER""},{""text"":""Visual imbalance due to top-heavy layout"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Text Overflow / Truncation:** The most critical issue is in the main content box. The text for the ""Endpoint"" (`arn:aws:iam...`) is cut off on the right side. The string ends abruptly at ""...manufacturing-pr"", indicating the text box is too narrow or the font size is too large for the content.
*   **Redundant Title:** The slide has ","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off on right side""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside green box""}, {""type"": ""OTHER"", ""locator"": ""Excessive empty space below content box""}, {""type"": ""G5_BRAND_COLOR_VIOLATION"", ""locator"": ""Low contra",page
g7_unbreakable_text_006,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""Redundant title repeated inside content box"",""raw_type"":""OTHER""},{""text"":""Raw local file path displayed as content"",""raw_type"":""OTHER""},{""text"":""Excessive empty white space below content"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Text Overflow / Truncation:** The most critical error is in the main content box. The text for the ""Endpoint"" (`C:\Users\enterprise\Deployments\2026\Q3\acme-global-manufac...`) is cut off on the right side. It spills outside the visible area of the box, making the information incomplete and unreadable.
*   **Redundant Title:** The s","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off on right side""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside content box""}, {""type"": ""OTHER"", ""locator"": ""Raw local file path displayed as content""}, {""type"": ""OTHER"", ""locator"": ""Excessive empty white spac",page
g7_unbreakable_text_003,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Redundant title repeated as sub-header"",""raw_type"":""OTHER""},{""text"":""Excessive white space below content box"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Text Overflow / Truncation:** The most critical error is in the main content box. The text for the ""Endpoint"" (`registry.internal.acme-global.example/ml-platform/inference...`) is cut off on the right side. It spills outside the visible area of the box, making the information incomplete and unreadable.
*   **Redundant Title:** The s","{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text cut off on right side""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant title repeated as sub-header""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive white space below content box""",page
g7_unbreakable_text_007,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""Redundant title repeated inside blue box."",""raw_type"":""OTHER""},{""text"":""Local file path displayed as content."",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Implementation Roadmap"" at the top left, and then the exact same text ""Implementation Roadmap"" appears again inside the blue-bordered box. This is repetitive and poor design.
*   **Inappropriate Content (Local File Path):** The text labeled ""Endpoint:"" displays a local Windows file path","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""File path text cut off on right.""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside blue box.""}, {""type"": ""OTHER"", ""locator"": ""Local file path displayed as content.""}, {""type"": ""S5_MISSING_LOGIC_SECTION"", ""locator"": ""Roadmap box lac",page
g7_unbreakable_text_008,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Title repeated inside box below"",""raw_type"":""OTHER""},{""text"":""Excessive white space in large box"",""raw_type"":""OTHER""},{""text"":""Weak container design with light gray"",""raw_type"":""OTHER""},{""text"":""Lack of context for single data point"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Truncated Text (Critical):** The text in the ""Endpoint"" line is cut off on the right side. It ends abruptly at ""...manufacturing-pr"", making the information incomplete and unreadable.
*   **Redundant Title:** The slide has a main title ""Platform Architecture"" at the top left, and the exact same text is repeated inside the box below ","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint line text cut off right""}, {""type"": ""OTHER"", ""locator"": ""Title repeated inside box below""}, {""type"": ""OTHER"", ""locator"": ""Excessive white space in large box""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Box text similar size to t",page
g7_unbreakable_text_009,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Redundant title repeated inside box below main title"",""raw_type"":""OTHER""},{""text"":""Excessive empty white space below URL text"",""raw_type"":""OTHER""},{""text"":""Lack of diagrams or visual elements for topic"",""raw_type"":""OTHER""},{""text"":""Generic placeholder URL undermines content credibility"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Platform Architecture"" at the top left, and then the exact same text ""Platform Architecture"" is repeated inside the box below it. This is unnecessary repetition.
*   **Text Overflow / Truncation:** The URL in the ""Endpoint"" line is cut off on the right edge of the box. The text ends abr","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""URL cut off on right edge of box""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Box text font size similar to main title""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside box below main title""}, {""type"": ""OTHER"", ""locator"": ",page
g7_unbreakable_text_010,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Redundant title repeated inside content box"",""raw_type"":""OTHER""},{""text"":""Excessive white space in large box"",""raw_type"":""OTHER""},{""text"":""Lack of visual interest and aids"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Implementation Roadmap"" at the top left, and then the exact same text ""Implementation Roadmap"" is repeated inside the box below it. This is unnecessary repetition.
*   **Content Mismatch:** The title ""Implementation Roadmap"" implies a timeline, phases, or a plan. However, the content in","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title implies roadmap, content is IAM ARN""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off on right side""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Label and data share same font size""}, {""type"": ""OTHER"", ""locato",page
g7_unbreakable_text_011,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Inappropriate raw file path content"",""raw_type"":""OTHER""},{""text"":""Excessive white space and poor balance"",""raw_type"":""OTHER""},{""text"":""Poor visual hierarchy for labels"",""raw_type"":""OTHER""},{""text"":""Weak container design with top-heavy feel"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Risk Register"" at the top left, and then the exact same text ""Risk Register"" appears again inside the blue box as a sub-header. This is repetitive and wastes space.
*   **Inappropriate Content (File Path):** The text under ""Endpoint:"" is a raw local file path (`C:\Users\enterprise\Deplo","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Redundant title repeated as sub-header""}, {""type"": ""OTHER"", ""locator"": ""Inappropriate raw file path content""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""File path text truncated on right""}, {""type"": ""OTHER"", ""locator"": ""Excessive white space",page
g7_unbreakable_text_012,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]",,,[],"Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The text ""Q3 Go-to-Market Plan"" appears twice. Once as the main slide title at the top left, and again inside the blue-bordered box. This is unnecessary repetition.
*   **Content Mismatch:** The title ""Q3 Go-to-Market Plan"" suggests a strategic business overview, but the content inside the box is a technical API e","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title suggests strategy, content is API URL""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""URL text cut off on right side""}, {""type"": ""G3_ALIGNMENT_OFFSET"", ""locator"": ""Box left-aligned, poor width utilization""}, {""type"": ""S4_DENSITY_RULE_VIOL",page
g7_unbreakable_text_013,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""Redundant title repeated in content box"",""raw_type"":""OTHER""},{""text"":""Excessive whitespace below content box"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Truncated Text (Critical):** The text in the main content box is cut off on the right side. The line starting with ""Endpoint:"" ends abruptly at ""...manufacturing-pr"", making the information incomplete and unreadable.
*   **Redundant Title:** The slide has a main title ""Risk Register"" at the top left, and then the exact same text ""Ri","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Text cut off on right side""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated in content box""}, {""type"": ""OTHER"", ""locator"": ""Excessive whitespace below content box""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Small font size for ",page
g7_unbreakable_text_014,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant title repeated inside blue box"",""raw_type"":""OTHER""},{""text"":""Excessive white space in bottom and right"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Content Truncation (Right Edge):** The most critical error is that the text in the ""Endpoint"" line is cut off. The string `arn:aws:iam::920183746551:role/acme-global-manufacturing-pr` extends past the right border of the blue box and is clipped. This renders the information incomplete and unreadable.
*   **Redundant Title:** The sli","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off at right edge""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside blue box""}, {""type"": ""OTHER"", ""locator"": ""Excessive white space in bottom and right""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Endpoin",page
g7_unbreakable_text_015,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant title repeated as sub-header"",""raw_type"":""OTHER""},{""text"":""Excessive white space in blue box"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title at the top left (""Implementation Roadmap"") and then repeats the exact same text as a sub-header inside the blue box immediately below it. This is unnecessary repetition.
*   **Text Overflow/Cropping:** The text in the ""Endpoint"" line is cut off on the right side. The word ""inference"" is ","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant title repeated as sub-header""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint line text cut off on right""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive white space in blue box""
    }",page
g7_unbreakable_text_016,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Redundant title repeated inside content box"",""raw_type"":""OTHER""},{""text"":""Excessive empty space below content box"",""raw_type"":""OTHER""},{""text"":""Raw file path inappropriate for overview"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Text Overflow / Truncation:** The most critical error is in the main content box. The text for the ""Endpoint"" (`C:\Users\enterprise\Deployments\2026\Q3\acme-global-manufac...`) is cut off on the right edge. The word ""manufacturing"" (or similar) is missing, making the data incomplete and unreadable.
*   **Redundant Title:** The slide","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off on right edge""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside content box""}, {""type"": ""OTHER"", ""locator"": ""Excessive empty space below content box""}, {""type"": ""OTHER"", ""locator"": ""Raw file path inappropriate",page
g7_unbreakable_text_018,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Title repeated as sub-header inside content box"",""raw_type"":""OTHER""},{""text"":""Excessive white space below content"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Text Overflow / Truncation:** The most critical error is in the main content box. The text for the ""Endpoint"" (`registry.internal.acme-global.example/ml-platform/inference...`) is cut off on the right side. The word ""inference"" is incomplete, and the box border cuts directly through the text.
*   **Redundant Title:** The slide has a","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off on right side""}, {""type"": ""OTHER"", ""locator"": ""Title repeated as sub-header inside content box""}, {""type"": ""OTHER"", ""locator"": ""Excessive white space below content""}, {""type"": ""G4_FONT_SIZE_INCONSISTENCY"", ""locator"": ""Title ",page
g7_unbreakable_text_019,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Redundant title text inside blue box"",""raw_type"":""OTHER""},{""text"":""Inappropriate internal file path displayed"",""raw_type"":""OTHER""},{""text"":""Excessive white space and unbalanced layout"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title ""Success Metrics"" at the top left, and then the exact same text ""Success Metrics"" appears again inside the blue box. This is repetitive and poor design.
*   **Inappropriate Content (File Path):** The text under ""Endpoint:"" is a local Windows file path (`C:\Users\enterprise\Deployments...","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title Success Metrics lacks actual metrics""}, {""type"": ""OTHER"", ""locator"": ""Redundant title text inside blue box""}, {""type"": ""OTHER"", ""locator"": ""Inappropriate internal file path displayed""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""File pa",page
g7_unbreakable_text_017,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Title repeated inside content box"",""raw_type"":""OTHER""},{""text"":""Excessive white space in content box"",""raw_type"":""OTHER""},{""text"":""Visual hierarchy emphasizes label over value"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Content Mismatch / Wrong Data:** The slide is titled ""Implementation Roadmap,"" but the content inside the box is a single AWS IAM Role ARN (`arn:aws:iam...`). This is technical configuration data, not a roadmap. A roadmap should show phases, timelines, or milestones.
*   **Text Overflow / Truncation:** The text in the ""Endpoint"" lin","{""defects"": [{""type"": ""S1_TITLE_BODY_MISMATCH"", ""locator"": ""Title roadmap, content is IAM ARN""}, {""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint text cut off on right""}, {""type"": ""OTHER"", ""locator"": ""Title repeated inside content box""}, {""type"": ""OTHER"", ""locator"": ""Excessive white space in conten",page
g7_unbreakable_text_020,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant title repeated inside content box"",""raw_type"":""OTHER""},{""text"":""Excessive white space in tall content box"",""raw_type"":""OTHER""},{""text"":""Poor visual hierarchy with bolded label"",""raw_type"":""OTHER""}]","Here is a breakdown of the problems visible on this slide:

*   **Text Overflow / Truncation:** The most critical error is in the main content box. The text for the ""Endpoint"" URL (`registry.internal.acme-global.example/ml-platform/inference...`) is cut off on the right side. It spills outside the visible area of the box, making the information incomplete and unreadable.
*   **Redundant Title:** T","{""defects"": [{""type"": ""G1_TEXT_OVERFLOW"", ""locator"": ""Endpoint URL cut off on right side""}, {""type"": ""OTHER"", ""locator"": ""Redundant title repeated inside content box""}, {""type"": ""OTHER"", ""locator"": ""Excessive white space in tall content box""}, {""type"": ""OTHER"", ""locator"": ""Poor visual hierarchy with",page
g7_unbreakable_text_021,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,[],"Here is a breakdown of the problems visible on this slide:

*   **Redundant Title:** The slide has a main title at the top left (""Implementation Roadmap"") and then repeats the exact same text inside the blue box immediately below it. This is unnecessary repetition.
*   **Broken/Truncated Text:** The URL in the ""Endpoint"" line is cut off on the right side. It ends abruptly at "".../2"", indicating th","{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title promises roadmap, shows only URL""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL text cut off on right side""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""Inner a",page
