sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,stage2_raw,level
g7_card_height_024,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""list items spilling outside bottom of orange box"",""quote"":""""}",,"[{""text"":""redundant repetition of Implementation Roadmap"",""raw_type"":""OTHER""},{""text"":""bulleted list used instead of timeline visualization"",""raw_type"":""OTHER""}]","This slide has several significant design and layout failures:

**1. Redundancy (Text)**
*   **Header/Title:** The phrase ""Implementation Roadmap"" is repeated three times: once as the main slide title, once as a header inside the orange box, and once as the conceptual theme of the list. This is redundant and wastes space.

**2. Layout and Containment (The Orange Box)**
*   **Incorrect Clipping:** ","```json
{
  ""defects"": [
    {
      ""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"",
      ""locator"": ""list items spilling outside bottom of orange box""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""bullet points indented differently inside and outside box""
    },
    {
      ""type"":",page
g7_unbreakable_text_000,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""redundant title and header"",""raw_type"":""OTHER""},{""text"":""disproportionate box size and empty space"",""raw_type"":""OTHER""}]","- **Redundancy:** The phrase ""Implementation Roadmap"" is repeated twice—once as the main slide title and again as a header inside the orange box.
- **Content Mismatch:** The slide is titled ""Implementation Roadmap,"" but the content consists only of a single API endpoint URL. There is no actual roadmap, timeline, or sequence of steps.
- **Text Clipping:** The URL in the orange box is cut off on the","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""title vs API endpoint content""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL in orange box cut off""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""redundant title and header""
    },",page
g7_card_height_028,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""bullets floating outside orange box"",""quote"":""""}",,"[{""text"":""redundant phrase 'Q3 Go-to-Market Plan'"",""raw_type"":""OTHER""},{""text"":""lack of visual hierarchy in bullets"",""raw_type"":""OTHER""}]","This slide has several significant design and layout failures:

**1. Redundancy (Text)**
*   **Header/Box Title:** The phrase ""Q3 Go-to-Market Plan"" is repeated three times: once as the main slide title, once as the header inside the orange box, and once as the implied subject of the list. This is redundant and wastes space.

**2. Layout and Containment (The Orange Box)**
*   **Broken Containment:","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""redundant phrase 'Q3 Go-to-Market Plan'""
    },
    {
      ""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"",
      ""locator"": ""bullets floating outside orange box""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""inc",page
g7_card_height_027,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G7_RENDER_CONTAINMENT_OVERFLOW""]","{""element"":""green border cuts off list mid-way"",""quote"":""""}",,"[{""text"":""redundant Q3 Go-to-Market Plan text"",""raw_type"":""OTHER""},{""text"":""unbalanced layout with excessive right white space"",""raw_type"":""OTHER""}]","This slide has several significant design and layout issues:

**1. Redundancy (Text)**
*   **Header/Box Title:** The phrase ""Q3 Go-to-Market Plan"" is repeated three times: once as the main slide title, once as the header inside the green box, and once as the implied subject of the list. This is redundant and wastes space.

**2. Layout and Containment (The Green Box)**
*   **Arbitrary Clipping:** T","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""redundant Q3 Go-to-Market Plan text""
    },
    {
      ""type"": ""G7_RENDER_CONTAINMENT_OVERFLOW"",
      ""locator"": ""green border cuts off list mid-way""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""bullet p",page
g7_unbreakable_text_001,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""repeated Solution Overview phrase"",""raw_type"":""OTHER""},{""text"":""excessive empty space in blue box"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main blue box, the URL following ""Endpoint:"" is cut off on the right side, spilling outside the boundary of the box.
- **Redundancy:** The phrase ""Solution Overview"" is repeated twice—once as the main slide title and again as a header inside the blue box.
- **Poor Space Utilization:** The blue box is excessively large relative to the amount of content it contains, leavi","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL in main blue box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""repeated Solution Overview phrase""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""excessive empty space in blue box""
    },
    {
    ",page
g7_card_height_029,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""redundant 'Success Metrics' title and header"",""raw_type"":""OTHER""},{""text"":""non-functional blue outline container"",""raw_type"":""OTHER""},{""text"":""lack of visual emphasis on key numbers"",""raw_type"":""OTHER""}]","This slide has several significant design and layout failures:

**1. Content Overflow (The most critical error):**
*   **Bottom-left region:** Three bullet points (""Inference cost,"" ""Ticket deflection,"" and ""Logo retention"") are spilling outside the blue boundary box. This makes the slide look broken and unfinished.

**2. Redundancy:**
*   **Top-left region:** The phrase ""Success Metrics"" is repea","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""bottom-left bullet points spilling outside blue box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""redundant 'Success Metrics' title and header""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator",page
g7_unbreakable_text_002,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Excessive white space below green box"",""raw_type"":""OTHER""},{""text"":""Redundant Risk Register text"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the green box, the ""Endpoint"" file path is cut off on the right side, spilling outside the boundary of the box.
- **Content Mismatch:** The slide title is ""Risk Register,"" but the content inside the box is a technical file path (Endpoint), which does not constitute a ""register"" or a list of risks.
- **Layout/Composition:** The slide is largely empty. There is a massive amou","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint file path in green box""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Slide title vs technical file path""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive white space b",page
g7_unbreakable_text_003,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Success Metrics phrase repeated twice"",""raw_type"":""OTHER""},{""text"":""orange box excessively large for content"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main content box, the text following ""Endpoint:"" spills off the right edge of the slide, cutting off the end of the URL.
- **Content Mismatch:** The content inside the orange box does not match the slide title. The title is ""Success Metrics,"" but the content is a technical ""Endpoint"" URL. There are no actual metrics listed.
- **Redundancy:** The phrase ""Success Metrics""","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""text following Endpoint spills off right edge""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""orange box content does not match title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Succ",page
g7_unbreakable_text_005,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""redundant title and header"",""raw_type"":""OTHER""},{""text"":""disproportionate box size and empty space"",""raw_type"":""OTHER""}]","- **Redundancy:** The phrase ""Implementation Roadmap"" is repeated twice—once as the main slide title and again as a header inside the orange box.
- **Content Mismatch:** The slide is titled ""Implementation Roadmap,"" but the content consists only of a single API endpoint URL. There is no actual roadmap, timeline, or sequence of steps.
- **Text Clipping:** The URL in the orange box is cut off on the","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""title vs API endpoint content""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL in orange box cut off""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""redundant title and header""
    },",page
g7_unbreakable_text_006,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G6_MARGIN_VIOLATION""]",,,"[{""text"":""Redundant Risk Register title and header"",""raw_type"":""OTHER""},{""text"":""Raw local file path content"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main orange box, the ""Endpoint"" file path is cut off on the right side, spilling outside the boundary of the box.
- **Redundancy:** The phrase ""Risk Register"" appears twice—once as the main slide title and again as a header inside the orange box.
- **Layout/Composition:** The orange box is poorly positioned, leaving a massive amount of empty white space at the bottom of","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint file path in orange box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant Risk Register title and header""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Orange box position",page
g7_unbreakable_text_007,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Title repeated as sub-header in blue box"",""raw_type"":""OTHER""},{""text"":""Excessive empty white space"",""raw_type"":""OTHER""},{""text"":""Unstyled thin-line border on center box"",""raw_type"":""OTHER""}]","This slide is in a very poor state and appears to be a placeholder or a technical error rather than a finished presentation slide.

**Critical Issues:**

*   **Content/Logic Error (Center Box):** The main content of the slide is a Windows file path (`C:\Users\enterprise\...`). A ""Roadmap"" should be a visual timeline or a list of milestones, not a directory path to a folder on a local hard drive.
*","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Center box contains file path instead of roadmap""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""File path text spills outside blue box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Ti",page
g7_unbreakable_text_004,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S6_IMAGE_TEXT_CONTRADICTION""]",,,"[{""text"":""Redundant 'Platform Architecture' phrasing"",""raw_type"":""OTHER""},{""text"":""Wasted white space in green box"",""raw_type"":""OTHER""},{""text"":""Missing architecture diagrams or visuals"",""raw_type"":""OTHER""}]","This slide is in a very poor state and requires a complete redesign. Here are the specific issues:

**1. Content & Logic Errors**
*   **Incorrect Data Type:** Inside the green box, the label says ""Endpoint,"" but the value provided is an AWS IAM Role ARN (`arn:aws:iam::...`). An ARN is an identifier for a resource, not a network endpoint (which should be a URL or IP address).
*   **Text Overflow:**","```json
{
  ""defects"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""locator"": ""Endpoint label with IAM Role ARN value""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""ARN string spilling past green box boundary""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Re",page
g7_unbreakable_text_011,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""Redundant Risk Register title and header"",""raw_type"":""OTHER""},{""text"":""Wasted white space in blue box"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the blue box, the ""Endpoint"" file path is cut off on the right side, spilling outside the boundary of the box.
- **Redundancy:** The phrase ""Risk Register"" appears twice—once as the main slide title and again as a header inside the blue box.
- **Layout/Composition:** The blue box is largely empty, creating a vast amount of wasted white space in the center and bottom of the ","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint file path in blue box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant Risk Register title and header""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Wasted white space in blue box""
   ",page
g7_unbreakable_text_008,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""redundant title and header"",""raw_type"":""OTHER""},{""text"":""excessive empty white space"",""raw_type"":""OTHER""}]","This slide is poor in quality and lacks professional design. Here are the specific issues:

**1. Content & Layout**
*   **Lack of Visuals:** For a slide titled ""Platform Architecture,"" there is no actual architecture diagram. It contains only a single line of technical text, which is inappropriate for a presentation slide.
*   **Redundancy:** The phrase ""Platform Architecture"" is repeated twice—on","```json
{
  ""defects"": [
    {
      ""type"": ""S5_MISSING_LOGIC_SECTION"",
      ""locator"": ""missing architecture diagram""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint string cut off on right""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""three",page
g7_unbreakable_text_009,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""redundant title and header"",""raw_type"":""OTHER""},{""text"":""excessive empty white space"",""raw_type"":""OTHER""},{""text"":""missing architecture diagram"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and is not presentation-ready. Here are the specific issues:

**1. Content & Layout**
*   **Redundancy:** The phrase ""Platform Architecture"" is repeated twice—once as the main slide title and again as a header inside the box.
*   **Empty Space:** The vast majority of the slide (the bottom 70% of the box and the bottom 30% of the slide) is empty white space","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL in Endpoint line""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""mix of sans-serif and monospaced fonts""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""text padding",page
g7_unbreakable_text_012,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""repeated title in header and blue box"",""raw_type"":""OTHER""},{""text"":""blue box excessively large for content"",""raw_type"":""OTHER""}]","- **Redundancy:** The title ""Q3 Go-to-Market Plan"" is repeated twice—once as the main slide header and again inside the blue box.
- **Content Mismatch:** The slide title promises a ""Go-to-Market Plan,"" but the only content provided is a single technical API/URL endpoint. There is no actual plan, strategy, or supporting information.
- **Text Overflow:** The URL in the blue box is cut off on the rig","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""repeated title in header and blue box""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""title promises plan but body is endpoint""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""URL cut off",page
g7_unbreakable_text_010,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""excessive dead white space"",""raw_type"":""OTHER""},{""text"":""missing roadmap graphic"",""raw_type"":""OTHER""}]","This slide is in a very poor state and appears to be a placeholder or a technical error rather than a finished presentation slide.

**1. Content & Logic Errors**
*   **Text Mismatch (Main Body):** The title of the slide is ""Implementation Roadmap,"" but the content inside the box is a technical AWS ARN (Amazon Resource Name) endpoint. An ARN is a technical identifier, not a ""roadmap"" (which should ","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""title vs AWS ARN content""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""endpoint string spilling off right edge""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""text inside",page
g7_unbreakable_text_013,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""Redundant Risk Register title"",""raw_type"":""OTHER""},{""text"":""Oversized content box and poor white space"",""raw_type"":""OTHER""},{""text"":""Lack of visual hierarchy and styling"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main content box, the ""Endpoint"" text string is too long and spills off the right edge of the box.
- **Redundancy:** The title ""Risk Register"" is repeated twice (once as the slide header and once inside the content box), which is unnecessary.
- **Layout/Composition:** The slide is largely empty. The content box is oversized for the small amount of text it contains, crea","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint text string in main content box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant Risk Register title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Oversized content box and poor white",page
g7_unbreakable_text_016,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""Repeated Solution Overview title"",""raw_type"":""OTHER""},{""text"":""Excessive empty space in orange box"",""raw_type"":""OTHER""},{""text"":""Orange border stylistic weight"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main content box, the ""Endpoint"" file path is cut off on the right side, spilling outside the boundary of the orange box.
- **Redundancy:** The phrase ""Solution Overview"" is repeated twice—once as the main slide title and again as a header inside the orange box.
- **Layout/Spacing:** The orange box is excessively large for the small amount of text it contains, leaving a","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint file path in orange box""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Repeated Solution Overview title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive empty space in orange box""
    ",page
g7_unbreakable_text_018,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""repeated Success Metrics phrase"",""raw_type"":""OTHER""},{""text"":""oversized content box"",""raw_type"":""OTHER""},{""text"":""lack of styling distinction for labels"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main content box, the text starting with ""Endpoint:"" spills outside the right boundary of the border.
- **Redundancy:** The phrase ""Success Metrics"" is repeated twice—once as the slide title and once as a header inside the content box.
- **Poor Use of Space:** The content box is oversized relative to the amount of text it contains, leaving a massive amount of empty whit","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""text starting with Endpoint""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""repeated Success Metrics phrase""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""oversized content box""
    },
    {
      ""type",page
g7_unbreakable_text_014,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""Incorrect data in Endpoint ARN"",""raw_type"":""OTHER""},{""text"":""Redundant Platform Architecture text"",""raw_type"":""OTHER""},{""text"":""Empty space in blue bounding box"",""raw_type"":""OTHER""},{""text"":""Low quality generic styling"",""raw_type"":""OTHER""}]","This slide is in a very poor state and looks like an unfinished draft. Here are the specific issues:

**1. Content & Logic Errors**
*   **Incorrect Data (Center Box):** The ""Endpoint"" is listed as an AWS IAM Role ARN (`arn:aws:iam::...`). An IAM role is an identity/permission entity, not a network endpoint. This is a fundamental technical error.
*   **Redundancy (Center Box):** The text ""Platform ","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Incorrect data in Endpoint ARN""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Redundant Platform Architecture text""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Empty space in blue bounding box""
    },
    {
   ",page
g7_unbreakable_text_015,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""redundant title text inside blue box"",""raw_type"":""OTHER""},{""text"":""excessive dead white space"",""raw_type"":""OTHER""}]","This slide is poor in quality and lacks basic design standards. Here are the specific issues:

**1. Content & Logic**
*   **Misleading Title:** The slide is titled ""Implementation Roadmap,"" but there is no roadmap (timeline, phases, or milestones) present. It only contains a single technical endpoint.
*   **Redundancy:** The phrase ""Implementation Roadmap"" is repeated twice—once as the slide heade","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""title 'Implementation Roadmap' vs body content""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""text pushed to top-left of blue box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""loca",page
g7_unbreakable_text_019,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Redundant Success Metrics phrasing"",""raw_type"":""OTHER""},{""text"":""Excessive white space in blue box"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main blue box, the ""Endpoint"" file path is cut off on the right side, spilling outside the boundary of the box.
- **Redundancy:** The phrase ""Success Metrics"" is repeated twice—once as the main slide title and again as a header inside the blue box.
- **Content Mismatch:** The slide is titled ""Success Metrics,"" but the only content provided is a technical file path (Endp","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint file path in main blue box""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title Success Metrics vs technical file path""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locato",page
g7_unbreakable_text_017,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Endpoint listed is actually an IAM Role ARN"",""raw_type"":""OTHER""}]","This slide is in a very poor state and appears to be a draft or a technical error. Here are the specific issues:

**1. Content & Logic**
*   **Misleading Title:** The slide is titled ""Implementation Roadmap,"" but there is no roadmap, timeline, or plan present. Instead, it contains a single technical string.
*   **Incorrect Data:** The ""Endpoint"" listed is actually an AWS IAM Role ARN (Amazon Resou","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title 'Implementation Roadmap' does not match content""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Endpoint listed is actually an IAM Role ARN""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""loc",page
g7_unbreakable_text_023,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Redundant Success Metrics phrasing"",""raw_type"":""OTHER""},{""text"":""Excessive white space in content box"",""raw_type"":""OTHER""}]","- **Text Overflow:** In the main content box, the ""Endpoint"" file path is cut off on the right side, spilling outside the border of the box.
- **Redundancy:** The phrase ""Success Metrics"" is repeated three times: once as the slide title, once as a header inside the box, and once as the implied subject of the content.
- **Content Mismatch:** The slide is titled ""Success Metrics,"" but the only conte","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint file path in main content box""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title Success Metrics vs technical file path""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
   ",page
g7_unbreakable_text_020,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Redundant repetition of Platform Architecture"",""raw_type"":""OTHER""},{""text"":""Excessive empty space in orange-bordered box"",""raw_type"":""OTHER""},{""text"":""Missing architecture diagrams or flowcharts"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and has several significant design and technical issues:

**1. Content & Layout**
*   **Redundancy:** The phrase ""Platform Architecture"" is repeated three times: once as the main slide title, once as a header inside the box, and once as the implied subject of the endpoint.
*   **Empty Space:** The orange-bordered box is far too large for the single line of","```json
{
  ""defects"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""locator"": ""Endpoint URL spilling outside box boundary""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Inconsistent margin between left border and text""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATION"",
",page
g7_unbreakable_text_021,G7_RENDER_CONTAINMENT_OVERFLOW,A,False,False,True,False,"[""G1_TEXT_OVERFLOW"",""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""excessive empty white space"",""raw_type"":""OTHER""}]","This slide is poor in quality and lacks basic design standards. Here are the specific issues:

**1. Content & Logic**
*   **Misleading Title:** The slide is titled ""Implementation Roadmap,"" but there is no roadmap (timeline, phases, or milestones) present. It only contains a single URL.
*   **Redundancy:** The phrase ""Implementation Roadmap"" is repeated twice—once as the main slide header and agai","```json
{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""title 'Implementation Roadmap' vs single URL""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""text not vertically centered in blue box""
    },
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""l",page
